id,,unit,nama unit,kebijakan,program,kegiatan,nama kegiatan,cost type,name,kode
mak_11_12_329,329,11.12,Prodi Teknik Arsitektur (S1),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,4,Outsourcing,650.1.2.03.10.4.11.12
mak_11_12_330,330,11.12,Prodi Teknik Arsitektur (S1),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,5,Overhead,650.1.2.03.10.5.11.12
mak_11_12_331,331,11.12,Prodi Teknik Arsitektur (S1),2,2.04,2.04.01,Seminar IPTEK regulair,1,Bahan habis pakai,650.1.2.04.01.1.11.12
mak_11_12_332,332,11.12,Prodi Teknik Arsitektur (S1),2,2.04,2.04.01,Seminar IPTEK regulair,2,Honor/Upah,650.1.2.04.01.2.11.12
mak_11_12_333,333,11.12,Prodi Teknik Arsitektur (S1),2,2.04,2.04.01,Seminar IPTEK regulair,3,Sewa,650.1.2.04.01.3.11.12
mak_11_12_334,334,11.12,Prodi Teknik Arsitektur (S1),2,2.04,2.04.01,Seminar IPTEK regulair,4,Outsourcing,650.1.2.04.01.4.11.12
mak_11_12_335,335,11.12,Prodi Teknik Arsitektur (S1),2,2.04,2.04.01,Seminar IPTEK regulair,5,Overhead,650.1.2.04.01.5.11.12
mak_11_12_336,336,11.12,Prodi Teknik Arsitektur (S1),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,1,Bahan habis pakai,650.1.2.05.02.1.11.12
mak_11_12_337,337,11.12,Prodi Teknik Arsitektur (S1),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,2,Honor/Upah,650.1.2.05.02.2.11.12
mak_11_12_338,338,11.12,Prodi Teknik Arsitektur (S1),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,3,Sewa,650.1.2.05.02.3.11.12
mak_11_12_339,339,11.12,Prodi Teknik Arsitektur (S1),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,4,Outsourcing,650.1.2.05.02.4.11.12
mak_11_12_340,340,11.12,Prodi Teknik Arsitektur (S1),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,5,Overhead,650.1.2.05.02.5.11.12
mak_11_12_341,341,11.12,Prodi Teknik Arsitektur (S1),2,2.04,2.04.03,Seminar dan workshop nasional,1,Bahan habis pakai,650.1.2.04.03.1.11.12
mak_11_12_342,342,11.12,Prodi Teknik Arsitektur (S1),2,2.04,2.04.03,Seminar dan workshop nasional,2,Honor/Upah,650.1.2.04.03.2.11.12
mak_11_12_343,343,11.12,Prodi Teknik Arsitektur (S1),2,2.04,2.04.03,Seminar dan workshop nasional,3,Sewa,650.1.2.04.03.3.11.12
mak_11_12_344,344,11.12,Prodi Teknik Arsitektur (S1),2,2.04,2.04.03,Seminar dan workshop nasional,4,Outsourcing,650.1.2.04.03.4.11.12
mak_11_12_345,345,11.12,Prodi Teknik Arsitektur (S1),2,2.04,2.04.03,Seminar dan workshop nasional,5,Overhead,650.1.2.04.03.5.11.12
mak_11_12_346,346,11.12,Prodi Teknik Arsitektur (S1),2,2.05,2.05.01,Stimulan penelitian bagi dosen,1,Bahan habis pakai,650.1.2.05.01.1.11.12
mak_11_12_347,347,11.12,Prodi Teknik Arsitektur (S1),2,2.05,2.05.01,Stimulan penelitian bagi dosen,2,Honor/Upah,650.1.2.05.01.2.11.12
mak_11_12_348,348,11.12,Prodi Teknik Arsitektur (S1),2,2.05,2.05.01,Stimulan penelitian bagi dosen,3,Sewa,650.1.2.05.01.3.11.12
mak_11_12_349,349,11.12,Prodi Teknik Arsitektur (S1),2,2.05,2.05.01,Stimulan penelitian bagi dosen,4,Outsourcing,650.1.2.05.01.4.11.12
mak_11_12_350,350,11.12,Prodi Teknik Arsitektur (S1),2,2.05,2.05.01,Stimulan penelitian bagi dosen,5,Overhead,650.1.2.05.01.5.11.12
mak_11_12_351,351,11.12,Prodi Teknik Arsitektur (S1),3,3.01,3.01.01,"Penyusunan panduan penelitian, pengabdian & kewirausahaan",1,Bahan habis pakai,650.1.3.01.01.1.11.12
mak_11_12_352,352,11.12,Prodi Teknik Arsitektur (S1),3,3.01,3.01.01,"Penyusunan panduan penelitian, pengabdian & kewirausahaan",2,Honor/Upah,650.1.3.01.01.2.11.12
mak_11_12_353,353,11.12,Prodi Teknik Arsitektur (S1),3,3.01,3.01.01,"Penyusunan panduan penelitian, pengabdian & kewirausahaan",3,Sewa,650.1.3.01.01.3.11.12
mak_11_12_354,354,11.12,Prodi Teknik Arsitektur (S1),3,3.01,3.01.01,"Penyusunan panduan penelitian, pengabdian & kewirausahaan",4,Outsourcing,650.1.3.01.01.4.11.12
mak_11_12_355,355,11.12,Prodi Teknik Arsitektur (S1),3,3.01,3.01.01,"Penyusunan panduan penelitian, pengabdian & kewirausahaan",5,Overhead,650.1.3.01.01.5.11.12
mak_11_12_356,356,11.12,Prodi Teknik Arsitektur (S1),3,3.01,3.01.02,Penyusunan peraturan & silabi pelatihan bagi masyarakat,1,Bahan habis pakai,650.1.3.01.02.1.11.12
mak_11_12_357,357,11.12,Prodi Teknik Arsitektur (S1),3,3.01,3.01.02,Penyusunan peraturan & silabi pelatihan bagi masyarakat,2,Honor/Upah,650.1.3.01.02.2.11.12
mak_11_12_358,358,11.12,Prodi Teknik Arsitektur (S1),3,3.01,3.01.02,Penyusunan peraturan & silabi pelatihan bagi masyarakat,3,Sewa,650.1.3.01.02.3.11.12
mak_11_12_359,359,11.12,Prodi Teknik Arsitektur (S1),3,3.01,3.01.02,Penyusunan peraturan & silabi pelatihan bagi masyarakat,4,Outsourcing,650.1.3.01.02.4.11.12
mak_11_12_360,360,11.12,Prodi Teknik Arsitektur (S1),3,3.01,3.01.02,Penyusunan peraturan & silabi pelatihan bagi masyarakat,5,Overhead,650.1.3.01.02.5.11.12
mak_11_12_361,361,11.12,Prodi Teknik Arsitektur (S1),3,3.02,3.02.01,Pelatihan pemuatan proposal pengabdian masyarakat,1,Bahan habis pakai,650.1.3.02.01.1.11.12
mak_11_12_362,362,11.12,Prodi Teknik Arsitektur (S1),3,3.02,3.02.01,Pelatihan pemuatan proposal pengabdian masyarakat,2,Honor/Upah,650.1.3.02.01.2.11.12
mak_11_12_363,363,11.12,Prodi Teknik Arsitektur (S1),3,3.02,3.02.01,Pelatihan pemuatan proposal pengabdian masyarakat,3,Sewa,650.1.3.02.01.3.11.12
mak_11_12_364,364,11.12,Prodi Teknik Arsitektur (S1),3,3.02,3.02.01,Pelatihan pemuatan proposal pengabdian masyarakat,4,Outsourcing,650.1.3.02.01.4.11.12
mak_11_12_365,365,11.12,Prodi Teknik Arsitektur (S1),3,3.02,3.02.01,Pelatihan pemuatan proposal pengabdian masyarakat,5,Overhead,650.1.3.02.01.5.11.12
mak_11_12_366,366,11.12,Prodi Teknik Arsitektur (S1),3,3.03,3.03.01,Pelatihan penulisan karya ilmiah bagi mhs,1,Bahan habis pakai,650.1.3.03.01.1.11.12
mak_11_12_367,367,11.12,Prodi Teknik Arsitektur (S1),3,3.03,3.03.01,Pelatihan penulisan karya ilmiah bagi mhs,2,Honor/Upah,650.1.3.03.01.2.11.12
mak_11_12_368,368,11.12,Prodi Teknik Arsitektur (S1),3,3.03,3.03.01,Pelatihan penulisan karya ilmiah bagi mhs,3,Sewa,650.1.3.03.01.3.11.12
mak_11_12_369,369,11.12,Prodi Teknik Arsitektur (S1),3,3.03,3.03.01,Pelatihan penulisan karya ilmiah bagi mhs,4,Outsourcing,650.1.3.03.01.4.11.12
mak_11_12_370,370,11.12,Prodi Teknik Arsitektur (S1),3,3.03,3.03.01,Pelatihan penulisan karya ilmiah bagi mhs,5,Overhead,650.1.3.03.01.5.11.12
mak_11_12_371,371,11.12,Prodi Teknik Arsitektur (S1),3,3.03,3.03.02,Pelatiahan kewirausahaan mhs,1,Bahan habis pakai,650.1.3.03.02.1.11.12
mak_11_12_372,372,11.12,Prodi Teknik Arsitektur (S1),3,3.03,3.03.02,Pelatiahan kewirausahaan mhs,2,Honor/Upah,650.1.3.03.02.2.11.12
mak_11_12_373,373,11.12,Prodi Teknik Arsitektur (S1),3,3.03,3.03.02,Pelatiahan kewirausahaan mhs,3,Sewa,650.1.3.03.02.3.11.12
mak_11_12_374,374,11.12,Prodi Teknik Arsitektur (S1),3,3.03,3.03.02,Pelatiahan kewirausahaan mhs,4,Outsourcing,650.1.3.03.02.4.11.12
mak_11_12_375,375,11.12,Prodi Teknik Arsitektur (S1),3,3.03,3.03.02,Pelatiahan kewirausahaan mhs,5,Overhead,650.1.3.03.02.5.11.12
mak_11_12_376,376,11.12,Prodi Teknik Arsitektur (S1),3,3.04,3.04.01,Pelatiahan kewirausahaan pemuda karang taruna,1,Bahan habis pakai,650.1.3.04.01.1.11.12
mak_11_12_377,377,11.12,Prodi Teknik Arsitektur (S1),3,3.04,3.04.01,Pelatiahan kewirausahaan pemuda karang taruna,2,Honor/Upah,650.1.3.04.01.2.11.12
mak_11_12_378,378,11.12,Prodi Teknik Arsitektur (S1),3,3.04,3.04.01,Pelatiahan kewirausahaan pemuda karang taruna,3,Sewa,650.1.3.04.01.3.11.12
mak_11_12_379,379,11.12,Prodi Teknik Arsitektur (S1),3,3.04,3.04.01,Pelatiahan kewirausahaan pemuda karang taruna,4,Outsourcing,650.1.3.04.01.4.11.12
mak_11_12_380,380,11.12,Prodi Teknik Arsitektur (S1),3,3.04,3.04.01,Pelatiahan kewirausahaan pemuda karang taruna,5,Overhead,650.1.3.04.01.5.11.12
mak_11_12_381,381,11.12,Prodi Teknik Arsitektur (S1),3,3.04,3.04.02,Pelatiahan kewirausahaan remaja putus sekolah,1,Bahan habis pakai,650.1.3.04.02.1.11.12
mak_11_12_382,382,11.12,Prodi Teknik Arsitektur (S1),3,3.04,3.04.02,Pelatiahan kewirausahaan remaja putus sekolah,2,Honor/Upah,650.1.3.04.02.2.11.12
mak_11_12_383,383,11.12,Prodi Teknik Arsitektur (S1),3,3.04,3.04.02,Pelatiahan kewirausahaan remaja putus sekolah,3,Sewa,650.1.3.04.02.3.11.12
mak_11_12_384,384,11.12,Prodi Teknik Arsitektur (S1),3,3.04,3.04.02,Pelatiahan kewirausahaan remaja putus sekolah,4,Outsourcing,650.1.3.04.02.4.11.12
mak_11_12_385,385,11.12,Prodi Teknik Arsitektur (S1),3,3.04,3.04.02,Pelatiahan kewirausahaan remaja putus sekolah,5,Overhead,650.1.3.04.02.5.11.12
mak_11_12_386,386,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.01,Kegiatan pengabdian masyarakat,1,Bahan habis pakai,650.1.3.05.01.1.11.12
mak_11_12_387,387,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.01,Kegiatan pengabdian masyarakat,2,Honor/Upah,650.1.3.05.01.2.11.12
mak_11_12_388,388,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.01,Kegiatan pengabdian masyarakat,3,Sewa,650.1.3.05.01.3.11.12
mak_11_12_389,389,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.01,Kegiatan pengabdian masyarakat,4,Outsourcing,650.1.3.05.01.4.11.12
mak_11_12_390,390,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.01,Kegiatan pengabdian masyarakat,5,Overhead,650.1.3.05.01.5.11.12
mak_11_12_391,391,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.02,Mengadakan seminar dan lokakarya kewirausahaan,1,Bahan habis pakai,650.1.3.05.02.1.11.12
mak_11_12_392,392,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.02,Mengadakan seminar dan lokakarya kewirausahaan,2,Honor/Upah,650.1.3.05.02.2.11.12
mak_11_12_393,393,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.02,Mengadakan seminar dan lokakarya kewirausahaan,3,Sewa,650.1.3.05.02.3.11.12
mak_11_12_394,394,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.02,Mengadakan seminar dan lokakarya kewirausahaan,4,Outsourcing,650.1.3.05.02.4.11.12
mak_11_12_395,395,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.02,Mengadakan seminar dan lokakarya kewirausahaan,5,Overhead,650.1.3.05.02.5.11.12
mak_11_12_396,396,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.03,Stimulan kewirausahaan,1,Bahan habis pakai,650.1.3.05.03.1.11.12
mak_11_12_397,397,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.03,Stimulan kewirausahaan,2,Honor/Upah,650.1.3.05.03.2.11.12
mak_11_12_398,398,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.03,Stimulan kewirausahaan,3,Sewa,650.1.3.05.03.3.11.12
mak_11_12_399,399,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.03,Stimulan kewirausahaan,4,Outsourcing,650.1.3.05.03.4.11.12
mak_11_12_400,400,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.03,Stimulan kewirausahaan,5,Overhead,650.1.3.05.03.5.11.12
mak_11_12_401,401,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.04,Pengabdian institut/fakultas/prodi,1,Bahan habis pakai,650.1.3.05.04.1.11.12
mak_11_12_402,402,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.04,Pengabdian institut/fakultas/prodi,2,Honor/Upah,650.1.3.05.04.2.11.12
mak_11_12_403,403,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.04,Pengabdian institut/fakultas/prodi,3,Sewa,650.1.3.05.04.3.11.12
mak_11_12_404,404,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.04,Pengabdian institut/fakultas/prodi,4,Outsourcing,650.1.3.05.04.4.11.12
mak_11_12_405,405,11.12,Prodi Teknik Arsitektur (S1),3,3.05,3.05.04,Pengabdian institut/fakultas/prodi,5,Overhead,650.1.3.05.04.5.11.12
mak_11_12_406,406,11.12,Prodi Teknik Arsitektur (S1),4,4.01,4.01.01,"Membangun & mengembangkan jejaring ke pemerintah, swasta dll",1,Bahan habis pakai,650.1.4.01.01.1.11.12
mak_11_12_407,407,11.12,Prodi Teknik Arsitektur (S1),4,4.01,4.01.01,"Membangun & mengembangkan jejaring ke pemerintah, swasta dll",2,Honor/Upah,650.1.4.01.01.2.11.12
mak_11_12_408,408,11.12,Prodi Teknik Arsitektur (S1),4,4.01,4.01.01,"Membangun & mengembangkan jejaring ke pemerintah, swasta dll",3,Sewa,650.1.4.01.01.3.11.12
mak_11_12_409,409,11.12,Prodi Teknik Arsitektur (S1),4,4.01,4.01.01,"Membangun & mengembangkan jejaring ke pemerintah, swasta dll",4,Outsourcing,650.1.4.01.01.4.11.12
mak_11_12_410,410,11.12,Prodi Teknik Arsitektur (S1),4,4.01,4.01.01,"Membangun & mengembangkan jejaring ke pemerintah, swasta dll",5,Overhead,650.1.4.01.01.5.11.12
mak_11_12_411,411,11.12,Prodi Teknik Arsitektur (S1),4,4.01,4.01.02,Pelaksanaan MOU,1,Bahan habis pakai,650.1.4.01.02.1.11.12
mak_11_12_412,412,11.12,Prodi Teknik Arsitektur (S1),4,4.01,4.01.02,Pelaksanaan MOU,2,Honor/Upah,650.1.4.01.02.2.11.12
mak_11_12_413,413,11.12,Prodi Teknik Arsitektur (S1),4,4.01,4.01.02,Pelaksanaan MOU,3,Sewa,650.1.4.01.02.3.11.12
mak_11_12_414,414,11.12,Prodi Teknik Arsitektur (S1),4,4.01,4.01.02,Pelaksanaan MOU,4,Outsourcing,650.1.4.01.02.4.11.12
mak_11_12_415,415,11.12,Prodi Teknik Arsitektur (S1),4,4.01,4.01.02,Pelaksanaan MOU,5,Overhead,650.1.4.01.02.5.11.12
mak_11_12_416,416,11.12,Prodi Teknik Arsitektur (S1),4,4.01,4.01.03,Carrier Center,1,Bahan habis pakai,650.1.4.01.03.1.11.12
mak_11_12_417,417,11.12,Prodi Teknik Arsitektur (S1),4,4.01,4.01.03,Carrier Center,2,Honor/Upah,650.1.4.01.03.2.11.12
mak_11_12_418,418,11.12,Prodi Teknik Arsitektur (S1),4,4.01,4.01.03,Carrier Center,3,Sewa,650.1.4.01.03.3.11.12
mak_11_12_419,419,11.12,Prodi Teknik Arsitektur (S1),4,4.01,4.01.03,Carrier Center,4,Outsourcing,650.1.4.01.03.4.11.12
mak_11_12_420,420,11.12,Prodi Teknik Arsitektur (S1),4,4.01,4.01.03,Carrier Center,5,Overhead,650.1.4.01.03.5.11.12
mak_11_12_421,421,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.01,Penerbitan jurnal scientech,1,Bahan habis pakai,650.1.5.01.01.1.11.12
mak_11_12_422,422,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.01,Penerbitan jurnal scientech,2,Honor/Upah,650.1.5.01.01.2.11.12
mak_11_12_423,423,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.01,Penerbitan jurnal scientech,3,Sewa,650.1.5.01.01.3.11.12
mak_11_12_424,424,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.01,Penerbitan jurnal scientech,4,Outsourcing,650.1.5.01.01.4.11.12
mak_11_12_425,425,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.01,Penerbitan jurnal scientech,5,Overhead,650.1.5.01.01.5.11.12
mak_11_12_426,426,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.02,Penerbitan karya pengabdian,1,Bahan habis pakai,650.1.5.01.02.1.11.12
mak_11_12_427,427,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.02,Penerbitan karya pengabdian,2,Honor/Upah,650.1.5.01.02.2.11.12
mak_11_12_428,428,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.02,Penerbitan karya pengabdian,3,Sewa,650.1.5.01.02.3.11.12
mak_11_12_429,429,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.02,Penerbitan karya pengabdian,4,Outsourcing,650.1.5.01.02.4.11.12
mak_11_12_430,430,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.02,Penerbitan karya pengabdian,5,Overhead,650.1.5.01.02.5.11.12
mak_11_12_431,431,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.03,Penerbitan proceeding/ karya unggulan,1,Bahan habis pakai,650.1.5.01.03.1.11.12
mak_11_12_432,432,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.03,Penerbitan proceeding/ karya unggulan,2,Honor/Upah,650.1.5.01.03.2.11.12
mak_11_12_433,433,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.03,Penerbitan proceeding/ karya unggulan,3,Sewa,650.1.5.01.03.3.11.12
mak_11_12_434,434,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.03,Penerbitan proceeding/ karya unggulan,4,Outsourcing,650.1.5.01.03.4.11.12
mak_11_12_435,435,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.03,Penerbitan proceeding/ karya unggulan,5,Overhead,650.1.5.01.03.5.11.12
mak_11_12_436,436,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.04,Proses akreditasi jurnal scientech,1,Bahan habis pakai,650.1.5.01.04.1.11.12
mak_11_12_437,437,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.04,Proses akreditasi jurnal scientech,2,Honor/Upah,650.1.5.01.04.2.11.12
mak_11_12_438,438,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.04,Proses akreditasi jurnal scientech,3,Sewa,650.1.5.01.04.3.11.12
mak_11_12_439,439,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.04,Proses akreditasi jurnal scientech,4,Outsourcing,650.1.5.01.04.4.11.12
mak_11_12_440,440,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.04,Proses akreditasi jurnal scientech,5,Overhead,650.1.5.01.04.5.11.12
mak_11_12_441,441,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.05,Proses portal & web karya ilmih,1,Bahan habis pakai,650.1.5.01.05.1.11.12
mak_11_12_442,442,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.05,Proses portal & web karya ilmih,2,Honor/Upah,650.1.5.01.05.2.11.12
mak_11_12_443,443,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.05,Proses portal & web karya ilmih,3,Sewa,650.1.5.01.05.3.11.12
mak_11_12_444,444,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.05,Proses portal & web karya ilmih,4,Outsourcing,650.1.5.01.05.4.11.12
mak_11_12_445,445,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.05,Proses portal & web karya ilmih,5,Overhead,650.1.5.01.05.5.11.12
mak_11_12_446,446,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.06,Pencetakan company profile,1,Bahan habis pakai,650.1.5.01.06.1.11.12
mak_11_12_447,447,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.06,Pencetakan company profile,2,Honor/Upah,650.1.5.01.06.2.11.12
mak_11_12_448,448,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.06,Pencetakan company profile,3,Sewa,650.1.5.01.06.3.11.12
mak_11_12_449,449,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.06,Pencetakan company profile,4,Outsourcing,650.1.5.01.06.4.11.12
mak_11_12_450,450,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.06,Pencetakan company profile,5,Overhead,650.1.5.01.06.5.11.12
mak_11_12_451,451,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.07,Pameran Iptek open campus,1,Bahan habis pakai,650.1.5.01.07.1.11.12
mak_11_12_452,452,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.07,Pameran Iptek open campus,2,Honor/Upah,650.1.5.01.07.2.11.12
mak_11_12_453,453,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.07,Pameran Iptek open campus,3,Sewa,650.1.5.01.07.3.11.12
mak_11_12_454,454,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.07,Pameran Iptek open campus,4,Outsourcing,650.1.5.01.07.4.11.12
mak_11_12_455,455,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.07,Pameran Iptek open campus,5,Overhead,650.1.5.01.07.5.11.12
mak_11_12_456,456,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.08,Membangun pusat penerbitan ISTN Press,1,Bahan habis pakai,650.1.5.01.08.1.11.12
mak_11_12_457,457,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.08,Membangun pusat penerbitan ISTN Press,2,Honor/Upah,650.1.5.01.08.2.11.12
mak_11_12_458,458,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.08,Membangun pusat penerbitan ISTN Press,3,Sewa,650.1.5.01.08.3.11.12
mak_11_12_459,459,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.08,Membangun pusat penerbitan ISTN Press,4,Outsourcing,650.1.5.01.08.4.11.12
mak_11_12_460,460,11.12,Prodi Teknik Arsitektur (S1),5,5.01,5.01.08,Membangun pusat penerbitan ISTN Press,5,Overhead,650.1.5.01.08.5.11.12
mak_11_12_461,461,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.01,Penyusunan revisi format monevin penelitian & peng.mas,1,Bahan habis pakai,650.1.6.01.01.1.11.12
mak_11_12_462,462,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.01,Penyusunan revisi format monevin penelitian & peng.mas,2,Honor/Upah,650.1.6.01.01.2.11.12
mak_11_12_463,463,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.01,Penyusunan revisi format monevin penelitian & peng.mas,3,Sewa,650.1.6.01.01.3.11.12
mak_11_12_464,464,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.01,Penyusunan revisi format monevin penelitian & peng.mas,4,Outsourcing,650.1.6.01.01.4.11.12
mak_11_12_465,465,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.01,Penyusunan revisi format monevin penelitian & peng.mas,5,Overhead,650.1.6.01.01.5.11.12
mak_11_12_466,466,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.02,Memantau & pembinaan wirausaha hasil pelatihan,1,Bahan habis pakai,650.1.6.01.02.1.11.12
mak_11_12_467,467,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.02,Memantau & pembinaan wirausaha hasil pelatihan,2,Honor/Upah,650.1.6.01.02.2.11.12
mak_11_12_468,468,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.02,Memantau & pembinaan wirausaha hasil pelatihan,3,Sewa,650.1.6.01.02.3.11.12
mak_11_12_469,469,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.02,Memantau & pembinaan wirausaha hasil pelatihan,4,Outsourcing,650.1.6.01.02.4.11.12
mak_11_12_470,470,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.02,Memantau & pembinaan wirausaha hasil pelatihan,5,Overhead,650.1.6.01.02.5.11.12
mak_11_12_471,471,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.03,Monevin penelitian & pengab. Masyarakat,1,Bahan habis pakai,650.1.6.01.03.1.11.12
mak_11_12_472,472,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.03,Monevin penelitian & pengab. Masyarakat,2,Honor/Upah,650.1.6.01.03.2.11.12
mak_11_12_473,473,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.03,Monevin penelitian & pengab. Masyarakat,3,Sewa,650.1.6.01.03.3.11.12
mak_11_12_474,474,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.03,Monevin penelitian & pengab. Masyarakat,4,Outsourcing,650.1.6.01.03.4.11.12
mak_11_12_475,475,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.03,Monevin penelitian & pengab. Masyarakat,5,Overhead,650.1.6.01.03.5.11.12
mak_11_12_476,476,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.04,Pelaporan-pelaporan,1,Bahan habis pakai,650.1.6.01.04.1.11.12
mak_11_12_477,477,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.04,Pelaporan-pelaporan,2,Honor/Upah,650.1.6.01.04.2.11.12
mak_11_12_478,478,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.04,Pelaporan-pelaporan,3,Sewa,650.1.6.01.04.3.11.12
mak_11_12_479,479,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.04,Pelaporan-pelaporan,4,Outsourcing,650.1.6.01.04.4.11.12
mak_11_12_480,480,11.12,Prodi Teknik Arsitektur (S1),6,6.01,6.01.04,Pelaporan-pelaporan,5,Overhead,650.1.6.01.04.5.11.12
mak_11_12_481,481,11.12,Prodi Teknik Arsitektur (S1),7,7.01,7.01.01,Pengiriman proposal,1,Bahan habis pakai,650.1.7.01.01.1.11.12
mak_11_12_482,482,11.12,Prodi Teknik Arsitektur (S1),7,7.01,7.01.01,Pengiriman proposal,2,Honor/Upah,650.1.7.01.01.2.11.12
mak_11_12_483,483,11.12,Prodi Teknik Arsitektur (S1),7,7.01,7.01.01,Pengiriman proposal,3,Sewa,650.1.7.01.01.3.11.12
mak_11_12_484,484,11.12,Prodi Teknik Arsitektur (S1),7,7.01,7.01.01,Pengiriman proposal,4,Outsourcing,650.1.7.01.01.4.11.12
mak_11_12_485,485,11.12,Prodi Teknik Arsitektur (S1),7,7.01,7.01.01,Pengiriman proposal,5,Overhead,650.1.7.01.01.5.11.12
mak_11_12_486,486,11.12,Prodi Teknik Arsitektur (S1),7,7.01,7.01.02,Pembayaran iuran forum,1,Bahan habis pakai,650.1.7.01.02.1.11.12
