id,,unit kerja,nama unit,kebijakan,program,kegiatan,nama kegiatan,cost type,name,kode
mak_11_13_323,323,11.13,Prodi Teknik Arts. Landscape (S1),2,2.03,2.03.01,Pelatihan pembuatan proposal Penelitian,3,Sewa,650.1.2.03.01.3.11.13
mak_11_13_324,324,11.13,Prodi Teknik Arts. Landscape (S1),2,2.03,2.03.01,Pelatihan pembuatan proposal Penelitian,4,Outsourcing,650.1.2.03.01.4.11.13
mak_11_13_325,325,11.13,Prodi Teknik Arts. Landscape (S1),2,2.03,2.03.01,Pelatihan pembuatan proposal Penelitian,5,Overhead,650.1.2.03.01.5.11.13
mak_11_13_326,326,11.13,Prodi Teknik Arts. Landscape (S1),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,1,Bahan habis pakai,650.1.2.03.10.1.11.13
mak_11_13_327,327,11.13,Prodi Teknik Arts. Landscape (S1),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,2,Honor/Upah,650.1.2.03.10.2.11.13
mak_11_13_328,328,11.13,Prodi Teknik Arts. Landscape (S1),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,3,Sewa,650.1.2.03.10.3.11.13
mak_11_13_329,329,11.13,Prodi Teknik Arts. Landscape (S1),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,4,Outsourcing,650.1.2.03.10.4.11.13
mak_11_13_330,330,11.13,Prodi Teknik Arts. Landscape (S1),2,2.03,2.03.10,Pelatihan jurnal ilmiah sesuai saintech bagi dosen,5,Overhead,650.1.2.03.10.5.11.13
mak_11_13_331,331,11.13,Prodi Teknik Arts. Landscape (S1),2,2.04,2.04.01,Seminar IPTEK regulair,1,Bahan habis pakai,650.1.2.04.01.1.11.13
mak_11_13_332,332,11.13,Prodi Teknik Arts. Landscape (S1),2,2.04,2.04.01,Seminar IPTEK regulair,2,Honor/Upah,650.1.2.04.01.2.11.13
mak_11_13_333,333,11.13,Prodi Teknik Arts. Landscape (S1),2,2.04,2.04.01,Seminar IPTEK regulair,3,Sewa,650.1.2.04.01.3.11.13
mak_11_13_334,334,11.13,Prodi Teknik Arts. Landscape (S1),2,2.04,2.04.01,Seminar IPTEK regulair,4,Outsourcing,650.1.2.04.01.4.11.13
mak_11_13_335,335,11.13,Prodi Teknik Arts. Landscape (S1),2,2.04,2.04.01,Seminar IPTEK regulair,5,Overhead,650.1.2.04.01.5.11.13
mak_11_13_336,336,11.13,Prodi Teknik Arts. Landscape (S1),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,1,Bahan habis pakai,650.1.2.05.02.1.11.13
mak_11_13_337,337,11.13,Prodi Teknik Arts. Landscape (S1),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,2,Honor/Upah,650.1.2.05.02.2.11.13
mak_11_13_338,338,11.13,Prodi Teknik Arts. Landscape (S1),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,3,Sewa,650.1.2.05.02.3.11.13
mak_11_13_339,339,11.13,Prodi Teknik Arts. Landscape (S1),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,4,Outsourcing,650.1.2.05.02.4.11.13
mak_11_13_340,340,11.13,Prodi Teknik Arts. Landscape (S1),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,5,Overhead,650.1.2.05.02.5.11.13
mak_11_13_341,341,11.13,Prodi Teknik Arts. Landscape (S1),2,2.04,2.04.03,Seminar dan workshop nasional,1,Bahan habis pakai,650.1.2.04.03.1.11.13
mak_11_13_342,342,11.13,Prodi Teknik Arts. Landscape (S1),2,2.04,2.04.03,Seminar dan workshop nasional,2,Honor/Upah,650.1.2.04.03.2.11.13
mak_11_13_343,343,11.13,Prodi Teknik Arts. Landscape (S1),2,2.04,2.04.03,Seminar dan workshop nasional,3,Sewa,650.1.2.04.03.3.11.13
mak_11_13_344,344,11.13,Prodi Teknik Arts. Landscape (S1),2,2.04,2.04.03,Seminar dan workshop nasional,4,Outsourcing,650.1.2.04.03.4.11.13
mak_11_13_345,345,11.13,Prodi Teknik Arts. Landscape (S1),2,2.04,2.04.03,Seminar dan workshop nasional,5,Overhead,650.1.2.04.03.5.11.13
mak_11_13_346,346,11.13,Prodi Teknik Arts. Landscape (S1),2,2.05,2.05.01,Stimulan penelitian bagi dosen,1,Bahan habis pakai,650.1.2.05.01.1.11.13
mak_11_13_347,347,11.13,Prodi Teknik Arts. Landscape (S1),2,2.05,2.05.01,Stimulan penelitian bagi dosen,2,Honor/Upah,650.1.2.05.01.2.11.13
mak_11_13_348,348,11.13,Prodi Teknik Arts. Landscape (S1),2,2.05,2.05.01,Stimulan penelitian bagi dosen,3,Sewa,650.1.2.05.01.3.11.13
mak_11_13_349,349,11.13,Prodi Teknik Arts. Landscape (S1),2,2.05,2.05.01,Stimulan penelitian bagi dosen,4,Outsourcing,650.1.2.05.01.4.11.13
mak_11_13_350,350,11.13,Prodi Teknik Arts. Landscape (S1),2,2.05,2.05.01,Stimulan penelitian bagi dosen,5,Overhead,650.1.2.05.01.5.11.13
mak_11_13_351,351,11.13,Prodi Teknik Arts. Landscape (S1),3,3.01,3.01.01,"Penyusunan panduan penelitian, pengabdian & kewirausahaan",1,Bahan habis pakai,650.1.3.01.01.1.11.13
mak_11_13_352,352,11.13,Prodi Teknik Arts. Landscape (S1),3,3.01,3.01.01,"Penyusunan panduan penelitian, pengabdian & kewirausahaan",2,Honor/Upah,650.1.3.01.01.2.11.13
mak_11_13_353,353,11.13,Prodi Teknik Arts. Landscape (S1),3,3.01,3.01.01,"Penyusunan panduan penelitian, pengabdian & kewirausahaan",3,Sewa,650.1.3.01.01.3.11.13
mak_11_13_354,354,11.13,Prodi Teknik Arts. Landscape (S1),3,3.01,3.01.01,"Penyusunan panduan penelitian, pengabdian & kewirausahaan",4,Outsourcing,650.1.3.01.01.4.11.13
mak_11_13_355,355,11.13,Prodi Teknik Arts. Landscape (S1),3,3.01,3.01.01,"Penyusunan panduan penelitian, pengabdian & kewirausahaan",5,Overhead,650.1.3.01.01.5.11.13
mak_11_13_356,356,11.13,Prodi Teknik Arts. Landscape (S1),3,3.01,3.01.02,Penyusunan peraturan & silabi pelatihan bagi masyarakat,1,Bahan habis pakai,650.1.3.01.02.1.11.13
mak_11_13_357,357,11.13,Prodi Teknik Arts. Landscape (S1),3,3.01,3.01.02,Penyusunan peraturan & silabi pelatihan bagi masyarakat,2,Honor/Upah,650.1.3.01.02.2.11.13
mak_11_13_358,358,11.13,Prodi Teknik Arts. Landscape (S1),3,3.01,3.01.02,Penyusunan peraturan & silabi pelatihan bagi masyarakat,3,Sewa,650.1.3.01.02.3.11.13
mak_11_13_359,359,11.13,Prodi Teknik Arts. Landscape (S1),3,3.01,3.01.02,Penyusunan peraturan & silabi pelatihan bagi masyarakat,4,Outsourcing,650.1.3.01.02.4.11.13
mak_11_13_360,360,11.13,Prodi Teknik Arts. Landscape (S1),3,3.01,3.01.02,Penyusunan peraturan & silabi pelatihan bagi masyarakat,5,Overhead,650.1.3.01.02.5.11.13
mak_11_13_361,361,11.13,Prodi Teknik Arts. Landscape (S1),3,3.02,3.02.01,Pelatihan pemuatan proposal pengabdian masyarakat,1,Bahan habis pakai,650.1.3.02.01.1.11.13
mak_11_13_362,362,11.13,Prodi Teknik Arts. Landscape (S1),3,3.02,3.02.01,Pelatihan pemuatan proposal pengabdian masyarakat,2,Honor/Upah,650.1.3.02.01.2.11.13
mak_11_13_363,363,11.13,Prodi Teknik Arts. Landscape (S1),3,3.02,3.02.01,Pelatihan pemuatan proposal pengabdian masyarakat,3,Sewa,650.1.3.02.01.3.11.13
mak_11_13_364,364,11.13,Prodi Teknik Arts. Landscape (S1),3,3.02,3.02.01,Pelatihan pemuatan proposal pengabdian masyarakat,4,Outsourcing,650.1.3.02.01.4.11.13
mak_11_13_365,365,11.13,Prodi Teknik Arts. Landscape (S1),3,3.02,3.02.01,Pelatihan pemuatan proposal pengabdian masyarakat,5,Overhead,650.1.3.02.01.5.11.13
mak_11_13_366,366,11.13,Prodi Teknik Arts. Landscape (S1),3,3.03,3.03.01,Pelatihan penulisan karya ilmiah bagi mhs,1,Bahan habis pakai,650.1.3.03.01.1.11.13
mak_11_13_367,367,11.13,Prodi Teknik Arts. Landscape (S1),3,3.03,3.03.01,Pelatihan penulisan karya ilmiah bagi mhs,2,Honor/Upah,650.1.3.03.01.2.11.13
mak_11_13_368,368,11.13,Prodi Teknik Arts. Landscape (S1),3,3.03,3.03.01,Pelatihan penulisan karya ilmiah bagi mhs,3,Sewa,650.1.3.03.01.3.11.13
mak_11_13_369,369,11.13,Prodi Teknik Arts. Landscape (S1),3,3.03,3.03.01,Pelatihan penulisan karya ilmiah bagi mhs,4,Outsourcing,650.1.3.03.01.4.11.13
mak_11_13_370,370,11.13,Prodi Teknik Arts. Landscape (S1),3,3.03,3.03.01,Pelatihan penulisan karya ilmiah bagi mhs,5,Overhead,650.1.3.03.01.5.11.13
mak_11_13_371,371,11.13,Prodi Teknik Arts. Landscape (S1),3,3.03,3.03.02,Pelatiahan kewirausahaan mhs,1,Bahan habis pakai,650.1.3.03.02.1.11.13
mak_11_13_372,372,11.13,Prodi Teknik Arts. Landscape (S1),3,3.03,3.03.02,Pelatiahan kewirausahaan mhs,2,Honor/Upah,650.1.3.03.02.2.11.13
mak_11_13_373,373,11.13,Prodi Teknik Arts. Landscape (S1),3,3.03,3.03.02,Pelatiahan kewirausahaan mhs,3,Sewa,650.1.3.03.02.3.11.13
mak_11_13_374,374,11.13,Prodi Teknik Arts. Landscape (S1),3,3.03,3.03.02,Pelatiahan kewirausahaan mhs,4,Outsourcing,650.1.3.03.02.4.11.13
mak_11_13_375,375,11.13,Prodi Teknik Arts. Landscape (S1),3,3.03,3.03.02,Pelatiahan kewirausahaan mhs,5,Overhead,650.1.3.03.02.5.11.13
mak_11_13_376,376,11.13,Prodi Teknik Arts. Landscape (S1),3,3.04,3.04.01,Pelatiahan kewirausahaan pemuda karang taruna,1,Bahan habis pakai,650.1.3.04.01.1.11.13
mak_11_13_377,377,11.13,Prodi Teknik Arts. Landscape (S1),3,3.04,3.04.01,Pelatiahan kewirausahaan pemuda karang taruna,2,Honor/Upah,650.1.3.04.01.2.11.13
mak_11_13_378,378,11.13,Prodi Teknik Arts. Landscape (S1),3,3.04,3.04.01,Pelatiahan kewirausahaan pemuda karang taruna,3,Sewa,650.1.3.04.01.3.11.13
mak_11_13_379,379,11.13,Prodi Teknik Arts. Landscape (S1),3,3.04,3.04.01,Pelatiahan kewirausahaan pemuda karang taruna,4,Outsourcing,650.1.3.04.01.4.11.13
mak_11_13_380,380,11.13,Prodi Teknik Arts. Landscape (S1),3,3.04,3.04.01,Pelatiahan kewirausahaan pemuda karang taruna,5,Overhead,650.1.3.04.01.5.11.13
mak_11_13_381,381,11.13,Prodi Teknik Arts. Landscape (S1),3,3.04,3.04.02,Pelatiahan kewirausahaan remaja putus sekolah,1,Bahan habis pakai,650.1.3.04.02.1.11.13
mak_11_13_382,382,11.13,Prodi Teknik Arts. Landscape (S1),3,3.04,3.04.02,Pelatiahan kewirausahaan remaja putus sekolah,2,Honor/Upah,650.1.3.04.02.2.11.13
mak_11_13_383,383,11.13,Prodi Teknik Arts. Landscape (S1),3,3.04,3.04.02,Pelatiahan kewirausahaan remaja putus sekolah,3,Sewa,650.1.3.04.02.3.11.13
mak_11_13_384,384,11.13,Prodi Teknik Arts. Landscape (S1),3,3.04,3.04.02,Pelatiahan kewirausahaan remaja putus sekolah,4,Outsourcing,650.1.3.04.02.4.11.13
mak_11_13_385,385,11.13,Prodi Teknik Arts. Landscape (S1),3,3.04,3.04.02,Pelatiahan kewirausahaan remaja putus sekolah,5,Overhead,650.1.3.04.02.5.11.13
mak_11_13_386,386,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.01,Kegiatan pengabdian masyarakat,1,Bahan habis pakai,650.1.3.05.01.1.11.13
mak_11_13_387,387,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.01,Kegiatan pengabdian masyarakat,2,Honor/Upah,650.1.3.05.01.2.11.13
mak_11_13_388,388,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.01,Kegiatan pengabdian masyarakat,3,Sewa,650.1.3.05.01.3.11.13
mak_11_13_389,389,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.01,Kegiatan pengabdian masyarakat,4,Outsourcing,650.1.3.05.01.4.11.13
mak_11_13_390,390,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.01,Kegiatan pengabdian masyarakat,5,Overhead,650.1.3.05.01.5.11.13
mak_11_13_391,391,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.02,Mengadakan seminar dan lokakarya kewirausahaan,1,Bahan habis pakai,650.1.3.05.02.1.11.13
mak_11_13_392,392,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.02,Mengadakan seminar dan lokakarya kewirausahaan,2,Honor/Upah,650.1.3.05.02.2.11.13
mak_11_13_393,393,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.02,Mengadakan seminar dan lokakarya kewirausahaan,3,Sewa,650.1.3.05.02.3.11.13
mak_11_13_394,394,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.02,Mengadakan seminar dan lokakarya kewirausahaan,4,Outsourcing,650.1.3.05.02.4.11.13
mak_11_13_395,395,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.02,Mengadakan seminar dan lokakarya kewirausahaan,5,Overhead,650.1.3.05.02.5.11.13
mak_11_13_396,396,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.03,Stimulan kewirausahaan,1,Bahan habis pakai,650.1.3.05.03.1.11.13
mak_11_13_397,397,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.03,Stimulan kewirausahaan,2,Honor/Upah,650.1.3.05.03.2.11.13
mak_11_13_398,398,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.03,Stimulan kewirausahaan,3,Sewa,650.1.3.05.03.3.11.13
mak_11_13_399,399,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.03,Stimulan kewirausahaan,4,Outsourcing,650.1.3.05.03.4.11.13
mak_11_13_400,400,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.03,Stimulan kewirausahaan,5,Overhead,650.1.3.05.03.5.11.13
mak_11_13_401,401,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.04,Pengabdian institut/fakultas/prodi,1,Bahan habis pakai,650.1.3.05.04.1.11.13
mak_11_13_402,402,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.04,Pengabdian institut/fakultas/prodi,2,Honor/Upah,650.1.3.05.04.2.11.13
mak_11_13_403,403,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.04,Pengabdian institut/fakultas/prodi,3,Sewa,650.1.3.05.04.3.11.13
mak_11_13_404,404,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.04,Pengabdian institut/fakultas/prodi,4,Outsourcing,650.1.3.05.04.4.11.13
mak_11_13_405,405,11.13,Prodi Teknik Arts. Landscape (S1),3,3.05,3.05.04,Pengabdian institut/fakultas/prodi,5,Overhead,650.1.3.05.04.5.11.13
mak_11_13_406,406,11.13,Prodi Teknik Arts. Landscape (S1),4,4.01,4.01.01,"Membangun & mengembangkan jejaring ke pemerintah, swasta dll",1,Bahan habis pakai,650.1.4.01.01.1.11.13
mak_11_13_407,407,11.13,Prodi Teknik Arts. Landscape (S1),4,4.01,4.01.01,"Membangun & mengembangkan jejaring ke pemerintah, swasta dll",2,Honor/Upah,650.1.4.01.01.2.11.13
mak_11_13_408,408,11.13,Prodi Teknik Arts. Landscape (S1),4,4.01,4.01.01,"Membangun & mengembangkan jejaring ke pemerintah, swasta dll",3,Sewa,650.1.4.01.01.3.11.13
mak_11_13_409,409,11.13,Prodi Teknik Arts. Landscape (S1),4,4.01,4.01.01,"Membangun & mengembangkan jejaring ke pemerintah, swasta dll",4,Outsourcing,650.1.4.01.01.4.11.13
mak_11_13_410,410,11.13,Prodi Teknik Arts. Landscape (S1),4,4.01,4.01.01,"Membangun & mengembangkan jejaring ke pemerintah, swasta dll",5,Overhead,650.1.4.01.01.5.11.13
mak_11_13_411,411,11.13,Prodi Teknik Arts. Landscape (S1),4,4.01,4.01.02,Pelaksanaan MOU,1,Bahan habis pakai,650.1.4.01.02.1.11.13
mak_11_13_412,412,11.13,Prodi Teknik Arts. Landscape (S1),4,4.01,4.01.02,Pelaksanaan MOU,2,Honor/Upah,650.1.4.01.02.2.11.13
mak_11_13_413,413,11.13,Prodi Teknik Arts. Landscape (S1),4,4.01,4.01.02,Pelaksanaan MOU,3,Sewa,650.1.4.01.02.3.11.13
mak_11_13_414,414,11.13,Prodi Teknik Arts. Landscape (S1),4,4.01,4.01.02,Pelaksanaan MOU,4,Outsourcing,650.1.4.01.02.4.11.13
mak_11_13_415,415,11.13,Prodi Teknik Arts. Landscape (S1),4,4.01,4.01.02,Pelaksanaan MOU,5,Overhead,650.1.4.01.02.5.11.13
mak_11_13_416,416,11.13,Prodi Teknik Arts. Landscape (S1),4,4.01,4.01.03,Carrier Center,1,Bahan habis pakai,650.1.4.01.03.1.11.13
mak_11_13_417,417,11.13,Prodi Teknik Arts. Landscape (S1),4,4.01,4.01.03,Carrier Center,2,Honor/Upah,650.1.4.01.03.2.11.13
mak_11_13_418,418,11.13,Prodi Teknik Arts. Landscape (S1),4,4.01,4.01.03,Carrier Center,3,Sewa,650.1.4.01.03.3.11.13
mak_11_13_419,419,11.13,Prodi Teknik Arts. Landscape (S1),4,4.01,4.01.03,Carrier Center,4,Outsourcing,650.1.4.01.03.4.11.13
mak_11_13_420,420,11.13,Prodi Teknik Arts. Landscape (S1),4,4.01,4.01.03,Carrier Center,5,Overhead,650.1.4.01.03.5.11.13
mak_11_13_421,421,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.01,Penerbitan jurnal scientech,1,Bahan habis pakai,650.1.5.01.01.1.11.13
mak_11_13_422,422,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.01,Penerbitan jurnal scientech,2,Honor/Upah,650.1.5.01.01.2.11.13
mak_11_13_423,423,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.01,Penerbitan jurnal scientech,3,Sewa,650.1.5.01.01.3.11.13
mak_11_13_424,424,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.01,Penerbitan jurnal scientech,4,Outsourcing,650.1.5.01.01.4.11.13
mak_11_13_425,425,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.01,Penerbitan jurnal scientech,5,Overhead,650.1.5.01.01.5.11.13
mak_11_13_426,426,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.02,Penerbitan karya pengabdian,1,Bahan habis pakai,650.1.5.01.02.1.11.13
mak_11_13_427,427,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.02,Penerbitan karya pengabdian,2,Honor/Upah,650.1.5.01.02.2.11.13
mak_11_13_428,428,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.02,Penerbitan karya pengabdian,3,Sewa,650.1.5.01.02.3.11.13
mak_11_13_429,429,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.02,Penerbitan karya pengabdian,4,Outsourcing,650.1.5.01.02.4.11.13
mak_11_13_430,430,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.02,Penerbitan karya pengabdian,5,Overhead,650.1.5.01.02.5.11.13
mak_11_13_431,431,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.03,Penerbitan proceeding/ karya unggulan,1,Bahan habis pakai,650.1.5.01.03.1.11.13
mak_11_13_432,432,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.03,Penerbitan proceeding/ karya unggulan,2,Honor/Upah,650.1.5.01.03.2.11.13
mak_11_13_433,433,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.03,Penerbitan proceeding/ karya unggulan,3,Sewa,650.1.5.01.03.3.11.13
mak_11_13_434,434,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.03,Penerbitan proceeding/ karya unggulan,4,Outsourcing,650.1.5.01.03.4.11.13
mak_11_13_435,435,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.03,Penerbitan proceeding/ karya unggulan,5,Overhead,650.1.5.01.03.5.11.13
mak_11_13_436,436,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.04,Proses akreditasi jurnal scientech,1,Bahan habis pakai,650.1.5.01.04.1.11.13
mak_11_13_437,437,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.04,Proses akreditasi jurnal scientech,2,Honor/Upah,650.1.5.01.04.2.11.13
mak_11_13_438,438,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.04,Proses akreditasi jurnal scientech,3,Sewa,650.1.5.01.04.3.11.13
mak_11_13_439,439,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.04,Proses akreditasi jurnal scientech,4,Outsourcing,650.1.5.01.04.4.11.13
mak_11_13_440,440,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.04,Proses akreditasi jurnal scientech,5,Overhead,650.1.5.01.04.5.11.13
mak_11_13_441,441,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.05,Proses portal & web karya ilmih,1,Bahan habis pakai,650.1.5.01.05.1.11.13
mak_11_13_442,442,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.05,Proses portal & web karya ilmih,2,Honor/Upah,650.1.5.01.05.2.11.13
mak_11_13_443,443,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.05,Proses portal & web karya ilmih,3,Sewa,650.1.5.01.05.3.11.13
mak_11_13_444,444,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.05,Proses portal & web karya ilmih,4,Outsourcing,650.1.5.01.05.4.11.13
mak_11_13_445,445,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.05,Proses portal & web karya ilmih,5,Overhead,650.1.5.01.05.5.11.13
mak_11_13_446,446,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.06,Pencetakan company profile,1,Bahan habis pakai,650.1.5.01.06.1.11.13
mak_11_13_447,447,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.06,Pencetakan company profile,2,Honor/Upah,650.1.5.01.06.2.11.13
mak_11_13_448,448,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.06,Pencetakan company profile,3,Sewa,650.1.5.01.06.3.11.13
mak_11_13_449,449,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.06,Pencetakan company profile,4,Outsourcing,650.1.5.01.06.4.11.13
mak_11_13_450,450,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.06,Pencetakan company profile,5,Overhead,650.1.5.01.06.5.11.13
mak_11_13_451,451,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.07,Pameran Iptek open campus,1,Bahan habis pakai,650.1.5.01.07.1.11.13
mak_11_13_452,452,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.07,Pameran Iptek open campus,2,Honor/Upah,650.1.5.01.07.2.11.13
mak_11_13_453,453,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.07,Pameran Iptek open campus,3,Sewa,650.1.5.01.07.3.11.13
mak_11_13_454,454,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.07,Pameran Iptek open campus,4,Outsourcing,650.1.5.01.07.4.11.13
mak_11_13_455,455,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.07,Pameran Iptek open campus,5,Overhead,650.1.5.01.07.5.11.13
mak_11_13_456,456,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.08,Membangun pusat penerbitan ISTN Press,1,Bahan habis pakai,650.1.5.01.08.1.11.13
mak_11_13_457,457,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.08,Membangun pusat penerbitan ISTN Press,2,Honor/Upah,650.1.5.01.08.2.11.13
mak_11_13_458,458,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.08,Membangun pusat penerbitan ISTN Press,3,Sewa,650.1.5.01.08.3.11.13
mak_11_13_459,459,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.08,Membangun pusat penerbitan ISTN Press,4,Outsourcing,650.1.5.01.08.4.11.13
mak_11_13_460,460,11.13,Prodi Teknik Arts. Landscape (S1),5,5.01,5.01.08,Membangun pusat penerbitan ISTN Press,5,Overhead,650.1.5.01.08.5.11.13
mak_11_13_461,461,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.01,Penyusunan revisi format monevin penelitian & peng.mas,1,Bahan habis pakai,650.1.6.01.01.1.11.13
mak_11_13_462,462,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.01,Penyusunan revisi format monevin penelitian & peng.mas,2,Honor/Upah,650.1.6.01.01.2.11.13
mak_11_13_463,463,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.01,Penyusunan revisi format monevin penelitian & peng.mas,3,Sewa,650.1.6.01.01.3.11.13
mak_11_13_464,464,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.01,Penyusunan revisi format monevin penelitian & peng.mas,4,Outsourcing,650.1.6.01.01.4.11.13
mak_11_13_465,465,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.01,Penyusunan revisi format monevin penelitian & peng.mas,5,Overhead,650.1.6.01.01.5.11.13
mak_11_13_466,466,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.02,Memantau & pembinaan wirausaha hasil pelatihan,1,Bahan habis pakai,650.1.6.01.02.1.11.13
mak_11_13_467,467,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.02,Memantau & pembinaan wirausaha hasil pelatihan,2,Honor/Upah,650.1.6.01.02.2.11.13
mak_11_13_468,468,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.02,Memantau & pembinaan wirausaha hasil pelatihan,3,Sewa,650.1.6.01.02.3.11.13
mak_11_13_469,469,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.02,Memantau & pembinaan wirausaha hasil pelatihan,4,Outsourcing,650.1.6.01.02.4.11.13
mak_11_13_470,470,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.02,Memantau & pembinaan wirausaha hasil pelatihan,5,Overhead,650.1.6.01.02.5.11.13
mak_11_13_471,471,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.03,Monevin penelitian & pengab. Masyarakat,1,Bahan habis pakai,650.1.6.01.03.1.11.13
mak_11_13_472,472,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.03,Monevin penelitian & pengab. Masyarakat,2,Honor/Upah,650.1.6.01.03.2.11.13
mak_11_13_473,473,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.03,Monevin penelitian & pengab. Masyarakat,3,Sewa,650.1.6.01.03.3.11.13
mak_11_13_474,474,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.03,Monevin penelitian & pengab. Masyarakat,4,Outsourcing,650.1.6.01.03.4.11.13
mak_11_13_475,475,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.03,Monevin penelitian & pengab. Masyarakat,5,Overhead,650.1.6.01.03.5.11.13
