id,,unit kerja,nama unit,kebijakan,program,kegiatan,nama kegiatan,cost type,name,kode
mak_11_41_338,338,11.41,Prodi Teknik Sipil (D3),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,3,Sewa,650.1.2.05.02.3.11.41
mak_11_41_339,339,11.41,Prodi Teknik Sipil (D3),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,4,Outsourcing,650.1.2.05.02.4.11.41
mak_11_41_340,340,11.41,Prodi Teknik Sipil (D3),2,2.05,2.05.02,Presentasi seminar ilmiah dosen,5,Overhead,650.1.2.05.02.5.11.41
mak_11_41_341,341,11.41,Prodi Teknik Sipil (D3),2,2.04,2.04.03,Seminar dan workshop nasional,1,Bahan habis pakai,650.1.2.04.03.1.11.41
mak_11_41_342,342,11.41,Prodi Teknik Sipil (D3),2,2.04,2.04.03,Seminar dan workshop nasional,2,Honor/Upah,650.1.2.04.03.2.11.41
mak_11_41_343,343,11.41,Prodi Teknik Sipil (D3),2,2.04,2.04.03,Seminar dan workshop nasional,3,Sewa,650.1.2.04.03.3.11.41
mak_11_41_344,344,11.41,Prodi Teknik Sipil (D3),2,2.04,2.04.03,Seminar dan workshop nasional,4,Outsourcing,650.1.2.04.03.4.11.41
mak_11_41_345,345,11.41,Prodi Teknik Sipil (D3),2,2.04,2.04.03,Seminar dan workshop nasional,5,Overhead,650.1.2.04.03.5.11.41
mak_11_41_346,346,11.41,Prodi Teknik Sipil (D3),2,2.05,2.05.01,Stimulan penelitian bagi dosen,1,Bahan habis pakai,650.1.2.05.01.1.11.41
mak_11_41_347,347,11.41,Prodi Teknik Sipil (D3),2,2.05,2.05.01,Stimulan penelitian bagi dosen,2,Honor/Upah,650.1.2.05.01.2.11.41
mak_11_41_348,348,11.41,Prodi Teknik Sipil (D3),2,2.05,2.05.01,Stimulan penelitian bagi dosen,3,Sewa,650.1.2.05.01.3.11.41
mak_11_41_349,349,11.41,Prodi Teknik Sipil (D3),2,2.05,2.05.01,Stimulan penelitian bagi dosen,4,Outsourcing,650.1.2.05.01.4.11.41
mak_11_41_350,350,11.41,Prodi Teknik Sipil (D3),2,2.05,2.05.01,Stimulan penelitian bagi dosen,5,Overhead,650.1.2.05.01.5.11.41
mak_11_41_351,351,11.41,Prodi Teknik Sipil (D3),3,3.01,3.01.01,"Penyusunan panduan penelitian, pengabdian & kewirausahaan",1,Bahan habis pakai,650.1.3.01.01.1.11.41
mak_11_41_352,352,11.41,Prodi Teknik Sipil (D3),3,3.01,3.01.01,"Penyusunan panduan penelitian, pengabdian & kewirausahaan",2,Honor/Upah,650.1.3.01.01.2.11.41
mak_11_41_353,353,11.41,Prodi Teknik Sipil (D3),3,3.01,3.01.01,"Penyusunan panduan penelitian, pengabdian & kewirausahaan",3,Sewa,650.1.3.01.01.3.11.41
mak_11_41_354,354,11.41,Prodi Teknik Sipil (D3),3,3.01,3.01.01,"Penyusunan panduan penelitian, pengabdian & kewirausahaan",4,Outsourcing,650.1.3.01.01.4.11.41
mak_11_41_355,355,11.41,Prodi Teknik Sipil (D3),3,3.01,3.01.01,"Penyusunan panduan penelitian, pengabdian & kewirausahaan",5,Overhead,650.1.3.01.01.5.11.41
mak_11_41_356,356,11.41,Prodi Teknik Sipil (D3),3,3.01,3.01.02,Penyusunan peraturan & silabi pelatihan bagi masyarakat,1,Bahan habis pakai,650.1.3.01.02.1.11.41
mak_11_41_357,357,11.41,Prodi Teknik Sipil (D3),3,3.01,3.01.02,Penyusunan peraturan & silabi pelatihan bagi masyarakat,2,Honor/Upah,650.1.3.01.02.2.11.41
mak_11_41_358,358,11.41,Prodi Teknik Sipil (D3),3,3.01,3.01.02,Penyusunan peraturan & silabi pelatihan bagi masyarakat,3,Sewa,650.1.3.01.02.3.11.41
mak_11_41_359,359,11.41,Prodi Teknik Sipil (D3),3,3.01,3.01.02,Penyusunan peraturan & silabi pelatihan bagi masyarakat,4,Outsourcing,650.1.3.01.02.4.11.41
mak_11_41_360,360,11.41,Prodi Teknik Sipil (D3),3,3.01,3.01.02,Penyusunan peraturan & silabi pelatihan bagi masyarakat,5,Overhead,650.1.3.01.02.5.11.41
mak_11_41_361,361,11.41,Prodi Teknik Sipil (D3),3,3.02,3.02.01,Pelatihan pemuatan proposal pengabdian masyarakat,1,Bahan habis pakai,650.1.3.02.01.1.11.41
mak_11_41_362,362,11.41,Prodi Teknik Sipil (D3),3,3.02,3.02.01,Pelatihan pemuatan proposal pengabdian masyarakat,2,Honor/Upah,650.1.3.02.01.2.11.41
mak_11_41_363,363,11.41,Prodi Teknik Sipil (D3),3,3.02,3.02.01,Pelatihan pemuatan proposal pengabdian masyarakat,3,Sewa,650.1.3.02.01.3.11.41
mak_11_41_364,364,11.41,Prodi Teknik Sipil (D3),3,3.02,3.02.01,Pelatihan pemuatan proposal pengabdian masyarakat,4,Outsourcing,650.1.3.02.01.4.11.41
mak_11_41_365,365,11.41,Prodi Teknik Sipil (D3),3,3.02,3.02.01,Pelatihan pemuatan proposal pengabdian masyarakat,5,Overhead,650.1.3.02.01.5.11.41
mak_11_41_366,366,11.41,Prodi Teknik Sipil (D3),3,3.03,3.03.01,Pelatihan penulisan karya ilmiah bagi mhs,1,Bahan habis pakai,650.1.3.03.01.1.11.41
mak_11_41_367,367,11.41,Prodi Teknik Sipil (D3),3,3.03,3.03.01,Pelatihan penulisan karya ilmiah bagi mhs,2,Honor/Upah,650.1.3.03.01.2.11.41
mak_11_41_368,368,11.41,Prodi Teknik Sipil (D3),3,3.03,3.03.01,Pelatihan penulisan karya ilmiah bagi mhs,3,Sewa,650.1.3.03.01.3.11.41
mak_11_41_369,369,11.41,Prodi Teknik Sipil (D3),3,3.03,3.03.01,Pelatihan penulisan karya ilmiah bagi mhs,4,Outsourcing,650.1.3.03.01.4.11.41
mak_11_41_370,370,11.41,Prodi Teknik Sipil (D3),3,3.03,3.03.01,Pelatihan penulisan karya ilmiah bagi mhs,5,Overhead,650.1.3.03.01.5.11.41
mak_11_41_371,371,11.41,Prodi Teknik Sipil (D3),3,3.03,3.03.02,Pelatiahan kewirausahaan mhs,1,Bahan habis pakai,650.1.3.03.02.1.11.41
mak_11_41_372,372,11.41,Prodi Teknik Sipil (D3),3,3.03,3.03.02,Pelatiahan kewirausahaan mhs,2,Honor/Upah,650.1.3.03.02.2.11.41
mak_11_41_373,373,11.41,Prodi Teknik Sipil (D3),3,3.03,3.03.02,Pelatiahan kewirausahaan mhs,3,Sewa,650.1.3.03.02.3.11.41
mak_11_41_374,374,11.41,Prodi Teknik Sipil (D3),3,3.03,3.03.02,Pelatiahan kewirausahaan mhs,4,Outsourcing,650.1.3.03.02.4.11.41
mak_11_41_375,375,11.41,Prodi Teknik Sipil (D3),3,3.03,3.03.02,Pelatiahan kewirausahaan mhs,5,Overhead,650.1.3.03.02.5.11.41
mak_11_41_376,376,11.41,Prodi Teknik Sipil (D3),3,3.04,3.04.01,Pelatiahan kewirausahaan pemuda karang taruna,1,Bahan habis pakai,650.1.3.04.01.1.11.41
mak_11_41_377,377,11.41,Prodi Teknik Sipil (D3),3,3.04,3.04.01,Pelatiahan kewirausahaan pemuda karang taruna,2,Honor/Upah,650.1.3.04.01.2.11.41
mak_11_41_378,378,11.41,Prodi Teknik Sipil (D3),3,3.04,3.04.01,Pelatiahan kewirausahaan pemuda karang taruna,3,Sewa,650.1.3.04.01.3.11.41
mak_11_41_379,379,11.41,Prodi Teknik Sipil (D3),3,3.04,3.04.01,Pelatiahan kewirausahaan pemuda karang taruna,4,Outsourcing,650.1.3.04.01.4.11.41
mak_11_41_380,380,11.41,Prodi Teknik Sipil (D3),3,3.04,3.04.01,Pelatiahan kewirausahaan pemuda karang taruna,5,Overhead,650.1.3.04.01.5.11.41
mak_11_41_381,381,11.41,Prodi Teknik Sipil (D3),3,3.04,3.04.02,Pelatiahan kewirausahaan remaja putus sekolah,1,Bahan habis pakai,650.1.3.04.02.1.11.41
mak_11_41_382,382,11.41,Prodi Teknik Sipil (D3),3,3.04,3.04.02,Pelatiahan kewirausahaan remaja putus sekolah,2,Honor/Upah,650.1.3.04.02.2.11.41
mak_11_41_383,383,11.41,Prodi Teknik Sipil (D3),3,3.04,3.04.02,Pelatiahan kewirausahaan remaja putus sekolah,3,Sewa,650.1.3.04.02.3.11.41
mak_11_41_384,384,11.41,Prodi Teknik Sipil (D3),3,3.04,3.04.02,Pelatiahan kewirausahaan remaja putus sekolah,4,Outsourcing,650.1.3.04.02.4.11.41
mak_11_41_385,385,11.41,Prodi Teknik Sipil (D3),3,3.04,3.04.02,Pelatiahan kewirausahaan remaja putus sekolah,5,Overhead,650.1.3.04.02.5.11.41
mak_11_41_386,386,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.01,Kegiatan pengabdian masyarakat,1,Bahan habis pakai,650.1.3.05.01.1.11.41
mak_11_41_387,387,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.01,Kegiatan pengabdian masyarakat,2,Honor/Upah,650.1.3.05.01.2.11.41
mak_11_41_388,388,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.01,Kegiatan pengabdian masyarakat,3,Sewa,650.1.3.05.01.3.11.41
mak_11_41_389,389,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.01,Kegiatan pengabdian masyarakat,4,Outsourcing,650.1.3.05.01.4.11.41
mak_11_41_390,390,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.01,Kegiatan pengabdian masyarakat,5,Overhead,650.1.3.05.01.5.11.41
mak_11_41_391,391,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.02,Mengadakan seminar dan lokakarya kewirausahaan,1,Bahan habis pakai,650.1.3.05.02.1.11.41
mak_11_41_392,392,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.02,Mengadakan seminar dan lokakarya kewirausahaan,2,Honor/Upah,650.1.3.05.02.2.11.41
mak_11_41_393,393,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.02,Mengadakan seminar dan lokakarya kewirausahaan,3,Sewa,650.1.3.05.02.3.11.41
mak_11_41_394,394,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.02,Mengadakan seminar dan lokakarya kewirausahaan,4,Outsourcing,650.1.3.05.02.4.11.41
mak_11_41_395,395,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.02,Mengadakan seminar dan lokakarya kewirausahaan,5,Overhead,650.1.3.05.02.5.11.41
mak_11_41_396,396,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.03,Stimulan kewirausahaan,1,Bahan habis pakai,650.1.3.05.03.1.11.41
mak_11_41_397,397,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.03,Stimulan kewirausahaan,2,Honor/Upah,650.1.3.05.03.2.11.41
mak_11_41_398,398,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.03,Stimulan kewirausahaan,3,Sewa,650.1.3.05.03.3.11.41
mak_11_41_399,399,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.03,Stimulan kewirausahaan,4,Outsourcing,650.1.3.05.03.4.11.41
mak_11_41_400,400,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.03,Stimulan kewirausahaan,5,Overhead,650.1.3.05.03.5.11.41
mak_11_41_401,401,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.04,Pengabdian institut/fakultas/prodi,1,Bahan habis pakai,650.1.3.05.04.1.11.41
mak_11_41_402,402,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.04,Pengabdian institut/fakultas/prodi,2,Honor/Upah,650.1.3.05.04.2.11.41
mak_11_41_403,403,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.04,Pengabdian institut/fakultas/prodi,3,Sewa,650.1.3.05.04.3.11.41
mak_11_41_404,404,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.04,Pengabdian institut/fakultas/prodi,4,Outsourcing,650.1.3.05.04.4.11.41
mak_11_41_405,405,11.41,Prodi Teknik Sipil (D3),3,3.05,3.05.04,Pengabdian institut/fakultas/prodi,5,Overhead,650.1.3.05.04.5.11.41
mak_11_41_406,406,11.41,Prodi Teknik Sipil (D3),4,4.01,4.01.01,"Membangun & mengembangkan jejaring ke pemerintah, swasta dll",1,Bahan habis pakai,650.1.4.01.01.1.11.41
mak_11_41_407,407,11.41,Prodi Teknik Sipil (D3),4,4.01,4.01.01,"Membangun & mengembangkan jejaring ke pemerintah, swasta dll",2,Honor/Upah,650.1.4.01.01.2.11.41
mak_11_41_408,408,11.41,Prodi Teknik Sipil (D3),4,4.01,4.01.01,"Membangun & mengembangkan jejaring ke pemerintah, swasta dll",3,Sewa,650.1.4.01.01.3.11.41
mak_11_41_409,409,11.41,Prodi Teknik Sipil (D3),4,4.01,4.01.01,"Membangun & mengembangkan jejaring ke pemerintah, swasta dll",4,Outsourcing,650.1.4.01.01.4.11.41
mak_11_41_410,410,11.41,Prodi Teknik Sipil (D3),4,4.01,4.01.01,"Membangun & mengembangkan jejaring ke pemerintah, swasta dll",5,Overhead,650.1.4.01.01.5.11.41
mak_11_41_411,411,11.41,Prodi Teknik Sipil (D3),4,4.01,4.01.02,Pelaksanaan MOU,1,Bahan habis pakai,650.1.4.01.02.1.11.41
mak_11_41_412,412,11.41,Prodi Teknik Sipil (D3),4,4.01,4.01.02,Pelaksanaan MOU,2,Honor/Upah,650.1.4.01.02.2.11.41
mak_11_41_413,413,11.41,Prodi Teknik Sipil (D3),4,4.01,4.01.02,Pelaksanaan MOU,3,Sewa,650.1.4.01.02.3.11.41
mak_11_41_414,414,11.41,Prodi Teknik Sipil (D3),4,4.01,4.01.02,Pelaksanaan MOU,4,Outsourcing,650.1.4.01.02.4.11.41
mak_11_41_415,415,11.41,Prodi Teknik Sipil (D3),4,4.01,4.01.02,Pelaksanaan MOU,5,Overhead,650.1.4.01.02.5.11.41
mak_11_41_416,416,11.41,Prodi Teknik Sipil (D3),4,4.01,4.01.03,Carrier Center,1,Bahan habis pakai,650.1.4.01.03.1.11.41
mak_11_41_417,417,11.41,Prodi Teknik Sipil (D3),4,4.01,4.01.03,Carrier Center,2,Honor/Upah,650.1.4.01.03.2.11.41
mak_11_41_418,418,11.41,Prodi Teknik Sipil (D3),4,4.01,4.01.03,Carrier Center,3,Sewa,650.1.4.01.03.3.11.41
mak_11_41_419,419,11.41,Prodi Teknik Sipil (D3),4,4.01,4.01.03,Carrier Center,4,Outsourcing,650.1.4.01.03.4.11.41
mak_11_41_420,420,11.41,Prodi Teknik Sipil (D3),4,4.01,4.01.03,Carrier Center,5,Overhead,650.1.4.01.03.5.11.41
mak_11_41_421,421,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.01,Penerbitan jurnal scientech,1,Bahan habis pakai,650.1.5.01.01.1.11.41
mak_11_41_422,422,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.01,Penerbitan jurnal scientech,2,Honor/Upah,650.1.5.01.01.2.11.41
mak_11_41_423,423,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.01,Penerbitan jurnal scientech,3,Sewa,650.1.5.01.01.3.11.41
mak_11_41_424,424,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.01,Penerbitan jurnal scientech,4,Outsourcing,650.1.5.01.01.4.11.41
mak_11_41_425,425,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.01,Penerbitan jurnal scientech,5,Overhead,650.1.5.01.01.5.11.41
mak_11_41_426,426,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.02,Penerbitan karya pengabdian,1,Bahan habis pakai,650.1.5.01.02.1.11.41
mak_11_41_427,427,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.02,Penerbitan karya pengabdian,2,Honor/Upah,650.1.5.01.02.2.11.41
mak_11_41_428,428,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.02,Penerbitan karya pengabdian,3,Sewa,650.1.5.01.02.3.11.41
mak_11_41_429,429,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.02,Penerbitan karya pengabdian,4,Outsourcing,650.1.5.01.02.4.11.41
mak_11_41_430,430,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.02,Penerbitan karya pengabdian,5,Overhead,650.1.5.01.02.5.11.41
mak_11_41_431,431,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.03,Penerbitan proceeding/ karya unggulan,1,Bahan habis pakai,650.1.5.01.03.1.11.41
mak_11_41_432,432,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.03,Penerbitan proceeding/ karya unggulan,2,Honor/Upah,650.1.5.01.03.2.11.41
mak_11_41_433,433,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.03,Penerbitan proceeding/ karya unggulan,3,Sewa,650.1.5.01.03.3.11.41
mak_11_41_434,434,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.03,Penerbitan proceeding/ karya unggulan,4,Outsourcing,650.1.5.01.03.4.11.41
mak_11_41_435,435,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.03,Penerbitan proceeding/ karya unggulan,5,Overhead,650.1.5.01.03.5.11.41
mak_11_41_436,436,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.04,Proses akreditasi jurnal scientech,1,Bahan habis pakai,650.1.5.01.04.1.11.41
mak_11_41_437,437,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.04,Proses akreditasi jurnal scientech,2,Honor/Upah,650.1.5.01.04.2.11.41
mak_11_41_438,438,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.04,Proses akreditasi jurnal scientech,3,Sewa,650.1.5.01.04.3.11.41
mak_11_41_439,439,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.04,Proses akreditasi jurnal scientech,4,Outsourcing,650.1.5.01.04.4.11.41
mak_11_41_440,440,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.04,Proses akreditasi jurnal scientech,5,Overhead,650.1.5.01.04.5.11.41
mak_11_41_441,441,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.05,Proses portal & web karya ilmih,1,Bahan habis pakai,650.1.5.01.05.1.11.41
mak_11_41_442,442,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.05,Proses portal & web karya ilmih,2,Honor/Upah,650.1.5.01.05.2.11.41
mak_11_41_443,443,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.05,Proses portal & web karya ilmih,3,Sewa,650.1.5.01.05.3.11.41
mak_11_41_444,444,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.05,Proses portal & web karya ilmih,4,Outsourcing,650.1.5.01.05.4.11.41
mak_11_41_445,445,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.05,Proses portal & web karya ilmih,5,Overhead,650.1.5.01.05.5.11.41
mak_11_41_446,446,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.06,Pencetakan company profile,1,Bahan habis pakai,650.1.5.01.06.1.11.41
mak_11_41_447,447,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.06,Pencetakan company profile,2,Honor/Upah,650.1.5.01.06.2.11.41
mak_11_41_448,448,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.06,Pencetakan company profile,3,Sewa,650.1.5.01.06.3.11.41
mak_11_41_449,449,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.06,Pencetakan company profile,4,Outsourcing,650.1.5.01.06.4.11.41
mak_11_41_450,450,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.06,Pencetakan company profile,5,Overhead,650.1.5.01.06.5.11.41
mak_11_41_451,451,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.07,Pameran Iptek open campus,1,Bahan habis pakai,650.1.5.01.07.1.11.41
mak_11_41_452,452,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.07,Pameran Iptek open campus,2,Honor/Upah,650.1.5.01.07.2.11.41
mak_11_41_453,453,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.07,Pameran Iptek open campus,3,Sewa,650.1.5.01.07.3.11.41
mak_11_41_454,454,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.07,Pameran Iptek open campus,4,Outsourcing,650.1.5.01.07.4.11.41
mak_11_41_455,455,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.07,Pameran Iptek open campus,5,Overhead,650.1.5.01.07.5.11.41
mak_11_41_456,456,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.08,Membangun pusat penerbitan ISTN Press,1,Bahan habis pakai,650.1.5.01.08.1.11.41
mak_11_41_457,457,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.08,Membangun pusat penerbitan ISTN Press,2,Honor/Upah,650.1.5.01.08.2.11.41
mak_11_41_458,458,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.08,Membangun pusat penerbitan ISTN Press,3,Sewa,650.1.5.01.08.3.11.41
mak_11_41_459,459,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.08,Membangun pusat penerbitan ISTN Press,4,Outsourcing,650.1.5.01.08.4.11.41
mak_11_41_460,460,11.41,Prodi Teknik Sipil (D3),5,5.01,5.01.08,Membangun pusat penerbitan ISTN Press,5,Overhead,650.1.5.01.08.5.11.41
mak_11_41_461,461,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.01,Penyusunan revisi format monevin penelitian & peng.mas,1,Bahan habis pakai,650.1.6.01.01.1.11.41
mak_11_41_462,462,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.01,Penyusunan revisi format monevin penelitian & peng.mas,2,Honor/Upah,650.1.6.01.01.2.11.41
mak_11_41_463,463,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.01,Penyusunan revisi format monevin penelitian & peng.mas,3,Sewa,650.1.6.01.01.3.11.41
mak_11_41_464,464,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.01,Penyusunan revisi format monevin penelitian & peng.mas,4,Outsourcing,650.1.6.01.01.4.11.41
mak_11_41_465,465,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.01,Penyusunan revisi format monevin penelitian & peng.mas,5,Overhead,650.1.6.01.01.5.11.41
mak_11_41_466,466,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.02,Memantau & pembinaan wirausaha hasil pelatihan,1,Bahan habis pakai,650.1.6.01.02.1.11.41
mak_11_41_467,467,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.02,Memantau & pembinaan wirausaha hasil pelatihan,2,Honor/Upah,650.1.6.01.02.2.11.41
mak_11_41_468,468,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.02,Memantau & pembinaan wirausaha hasil pelatihan,3,Sewa,650.1.6.01.02.3.11.41
mak_11_41_469,469,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.02,Memantau & pembinaan wirausaha hasil pelatihan,4,Outsourcing,650.1.6.01.02.4.11.41
mak_11_41_470,470,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.02,Memantau & pembinaan wirausaha hasil pelatihan,5,Overhead,650.1.6.01.02.5.11.41
mak_11_41_471,471,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.03,Monevin penelitian & pengab. Masyarakat,1,Bahan habis pakai,650.1.6.01.03.1.11.41
mak_11_41_472,472,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.03,Monevin penelitian & pengab. Masyarakat,2,Honor/Upah,650.1.6.01.03.2.11.41
mak_11_41_473,473,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.03,Monevin penelitian & pengab. Masyarakat,3,Sewa,650.1.6.01.03.3.11.41
mak_11_41_474,474,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.03,Monevin penelitian & pengab. Masyarakat,4,Outsourcing,650.1.6.01.03.4.11.41
mak_11_41_475,475,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.03,Monevin penelitian & pengab. Masyarakat,5,Overhead,650.1.6.01.03.5.11.41
mak_11_41_476,476,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.04,Pelaporan-pelaporan,1,Bahan habis pakai,650.1.6.01.04.1.11.41
mak_11_41_477,477,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.04,Pelaporan-pelaporan,2,Honor/Upah,650.1.6.01.04.2.11.41
mak_11_41_478,478,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.04,Pelaporan-pelaporan,3,Sewa,650.1.6.01.04.3.11.41
mak_11_41_479,479,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.04,Pelaporan-pelaporan,4,Outsourcing,650.1.6.01.04.4.11.41
mak_11_41_480,480,11.41,Prodi Teknik Sipil (D3),6,6.01,6.01.04,Pelaporan-pelaporan,5,Overhead,650.1.6.01.04.5.11.41
mak_11_41_481,481,11.41,Prodi Teknik Sipil (D3),7,7.01,7.01.01,Pengiriman proposal,1,Bahan habis pakai,650.1.7.01.01.1.11.41
mak_11_41_482,482,11.41,Prodi Teknik Sipil (D3),7,7.01,7.01.01,Pengiriman proposal,2,Honor/Upah,650.1.7.01.01.2.11.41
mak_11_41_483,483,11.41,Prodi Teknik Sipil (D3),7,7.01,7.01.01,Pengiriman proposal,3,Sewa,650.1.7.01.01.3.11.41
mak_11_41_484,484,11.41,Prodi Teknik Sipil (D3),7,7.01,7.01.01,Pengiriman proposal,4,Outsourcing,650.1.7.01.01.4.11.41
mak_11_41_485,485,11.41,Prodi Teknik Sipil (D3),7,7.01,7.01.01,Pengiriman proposal,5,Overhead,650.1.7.01.01.5.11.41
mak_11_41_486,486,11.41,Prodi Teknik Sipil (D3),7,7.01,7.01.02,Pembayaran iuran forum,1,Bahan habis pakai,650.1.7.01.02.1.11.41
mak_11_41_487,487,11.41,Prodi Teknik Sipil (D3),7,7.01,7.01.02,Pembayaran iuran forum,2,Honor/Upah,650.1.7.01.02.2.11.41
mak_11_41_488,488,11.41,Prodi Teknik Sipil (D3),7,7.01,7.01.02,Pembayaran iuran forum,3,Sewa,650.1.7.01.02.3.11.41
mak_11_41_489,489,11.41,Prodi Teknik Sipil (D3),7,7.01,7.01.02,Pembayaran iuran forum,4,Outsourcing,650.1.7.01.02.4.11.41
mak_11_41_490,490,11.41,Prodi Teknik Sipil (D3),7,7.01,7.01.02,Pembayaran iuran forum,5,Overhead,650.1.7.01.02.5.11.41
mak_11_41_491,491,11.41,Prodi Teknik Sipil (D3),7,7.01,7.01.03,Representasi,1,Bahan habis pakai,650.1.7.01.03.1.11.41
mak_11_41_492,492,11.41,Prodi Teknik Sipil (D3),7,7.01,7.01.03,Representasi,2,Honor/Upah,650.1.7.01.03.2.11.41
mak_11_41_493,493,11.41,Prodi Teknik Sipil (D3),7,7.01,7.01.03,Representasi,3,Sewa,650.1.7.01.03.3.11.41
mak_11_41_494,494,11.41,Prodi Teknik Sipil (D3),7,7.01,7.01.03,Representasi,4,Outsourcing,650.1.7.01.03.4.11.41
mak_11_41_495,495,11.41,Prodi Teknik Sipil (D3),7,7.01,7.01.03,Representasi,5,Overhead,650.1.7.01.03.5.11.41
